Log file open, 02/10/23 21:03:38
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Average processing rate: 2.43 jobs/sec
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Total thread time: 326.45 s
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Total thread preprocess time: 21.51 s
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Percentage time preprocessing: 6.59%
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Effective parallelization: 3.64 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   54 times, average 2.20 sec, max 6.15 sec, min 1.19 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   54 times, average 1.97 sec, max 5.46 sec, min 1.24 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled   54 times, average 1.12 sec, max 4.41 sec, min 0.70 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled   54 times, average 0.74 sec, max 3.51 sec, min 0.49 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    1 times, average 0.56 sec, max 0.56 sec, min 0.56 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 36.36% of total time (compiled   54 times, average 2.20 sec, max 6.15 sec, min 1.19 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 32.59% of total time (compiled   54 times, average 1.97 sec, max 5.46 sec, min 1.24 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                                 FLumenCardVS - 18.58% of total time (compiled   54 times, average 1.12 sec, max 4.41 sec, min 0.70 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 12.20% of total time (compiled   54 times, average 0.74 sec, max 3.51 sec, min 0.49 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display:                                                  FHitProxyVS - 0.17% of total time (compiled    1 times, average 0.56 sec, max 0.56 sec, min 0.56 sec)
[2023.02.10-14.08.52:829][730]LogShaderCompilers: Display: ================================================
[2023.02.10-14.08.58:170][  3]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/PhuketBikeContent/BikePawnBP.BikePawnBP
[2023.02.10-14.08.58:171][  3]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-14.09.01:377][152]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.02.10-14.09.01:377][152]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-14.09.09:431][508]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/PhuketBikeContent/BikePawnBP_NPC.BikePawnBP_NPC
[2023.02.10-14.09.09:431][508]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-14.09.39:777][198]BlueprintLog: New page: Compile BikePawnBP_NPC
[2023.02.10-14.09.39:865][198]LogUObjectHash: Compacting FUObjectHashTables data took   1.80ms
[2023.02.10-14.10.34:423][208]LogUObjectHash: Compacting FUObjectHashTables data took   2.06ms
[2023.02.10-14.10.34:427][208]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-14.10.34:552][208]LogUObjectHash: Compacting FUObjectHashTables data took   0.64ms
[2023.02.10-14.10.34:563][208]LogPackageLocalizationCache: Processed 43 localized package path(s) for 1 prioritized culture(s) in 0.009874 seconds
[2023.02.10-14.10.34:571][208]LogSerialization: UsePackageTrailer: 'true'
[2023.02.10-14.10.34:587][208]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/Minimal_Default
[2023.02.10-14.10.34:587][208]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/Minimal_Default692C5D56419A9ACE53E58A9318F619B0.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/StarterContent/Maps/Minimal_Default.umap'
[2023.02.10-14.10.34:596][208]LogFileHelpers: Saving map 'Minimal_Default' took 0.082
[2023.02.10-14.10.34:596][208]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/PhuketBikeContent/BikePawnBP_NPC" FILE="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/PhuketBikeContent/BikePawnBP_NPC.uasset" SILENT=true
[2023.02.10-14.10.34:628][208]LogSavePackage: Moving output files for package: /Game/PhuketBikeContent/BikePawnBP_NPC
[2023.02.10-14.10.34:629][208]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/BikePawnBP_NPC4464E8DC464E390010C5EC99EA4E5CF9.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/PhuketBikeContent/BikePawnBP_NPC.uasset'
[2023.02.10-14.10.34:643][208]LogFileHelpers: InternalPromptForCheckoutAndSave took 215 ms
[2023.02.10-14.10.34:653][208]AssetCheck: New page: Asset Save: multiple assets
[2023.02.10-14.10.34:653][208]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/PhuketBikeContent/BikePawnBP_NPC.BikePawnBP_NPC
[2023.02.10-14.10.34:653][208]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/Minimal_Default.Minimal_Default
[2023.02.10-14.10.35:746][274]BlueprintLog: New page: Compile BikePawnBP_NPC
[2023.02.10-14.10.35:823][274]LogUObjectHash: Compacting FUObjectHashTables data took   1.32ms
[2023.02.10-14.10.38:582][417]LogUObjectHash: Compacting FUObjectHashTables data took   2.33ms
[2023.02.10-14.10.38:587][417]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-14.10.38:706][417]LogUObjectHash: Compacting FUObjectHashTables data took   0.63ms
[2023.02.10-14.10.38:729][417]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/Minimal_Default
[2023.02.10-14.10.38:730][417]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/Minimal_Default91781C4249122ABACC5AF780B60C80B0.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/StarterContent/Maps/Minimal_Default.umap'
[2023.02.10-14.10.38:737][417]LogFileHelpers: Saving map 'Minimal_Default' took 0.071
[2023.02.10-14.10.38:752][417]LogFileHelpers: InternalPromptForCheckoutAndSave took 164 ms (total: 380 ms)
[2023.02.10-14.10.38:760][417]AssetCheck: New page: Asset Save: Minimal_Default
[2023.02.10-14.10.38:760][417]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/Minimal_Default.Minimal_Default
[2023.02.10-14.11.00:063][587]BlueprintLog: New page: Compile BikePawnBP_NPC
[2023.02.10-14.11.00:141][587]LogUObjectHash: Compacting FUObjectHashTables data took   1.30ms
[2023.02.10-14.11.14:031][348]LogUObjectHash: Compacting FUObjectHashTables data took   1.58ms
[2023.02.10-14.11.14:036][348]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-14.11.14:143][348]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.02.10-14.11.14:165][348]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/Minimal_Default
[2023.02.10-14.11.14:166][348]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/Minimal_Default8FAD7AE040703EDAE0A600859F81E9EB.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/StarterContent/Maps/Minimal_Default.umap'
[2023.02.10-14.11.14:174][348]LogFileHelpers: Saving map 'Minimal_Default' took 0.069
[2023.02.10-14.11.14:174][348]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/PhuketBikeContent/BikePawnBP_NPC" FILE="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/PhuketBikeContent/BikePawnBP_NPC.uasset" SILENT=true
[2023.02.10-14.11.14:182][348]LogSavePackage: Moving output files for package: /Game/PhuketBikeContent/BikePawnBP_NPC
[2023.02.10-14.11.14:183][348]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/BikePawnBP_NPCEFC114C045392B63F0F5EB816619AB59.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/PhuketBikeContent/BikePawnBP_NPC.uasset'
[2023.02.10-14.11.14:192][348]LogFileHelpers: InternalPromptForCheckoutAndSave took 156 ms (total: 536 ms)
[2023.02.10-14.11.14:199][348]AssetCheck: New page: Asset Save: multiple assets
[2023.02.10-14.11.14:199][348]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/PhuketBikeContent/BikePawnBP_NPC.BikePawnBP_NPC
[2023.02.10-14.11.14:199][348]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/Minimal_Default.Minimal_Default
[2023.02.10-14.11.16:251][455]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.02.10-14.11.16:265][455]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.10-14.11.16:265][455]PIE: New page: PIE session: Minimal_Default (11 Feb 2023, 04:11:16)
[2023.02.10-14.11.16:266][455]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.02.10-14.11.16:272][455]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005840s)
[2023.02.10-14.11.16:272][455]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.005890s)
[2023.02.10-14.11.16:272][455]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-14.11.16:273][455]LogAIModule: Creating AISystem for world Minimal_Default
[2023.02.10-14.11.16:273][455]LogPlayLevel: PIE: World Init took: (0.001374s)
[2023.02.10-14.11.16:310][455]LogUObjectHash: Compacting FUObjectHashTables data took   1.35ms
[2023.02.10-14.11.16:311][455]LogAudio: Display: Creating Audio Device:                 Id: 3, Scope: Unique, Realtime: True
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.10-14.11.16:311][455]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.10-14.11.16:311][455]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.10-14.11.16:313][455]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.10-14.11.16:313][455]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.10-14.11.16:313][455]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.10-14.11.16:316][455]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.10-14.11.16:338][455]LogAudioMixer: Display: Using Audio Hardware Device Panasonic-TV (NVIDIA High Definition Audio)
[2023.02.10-14.11.16:338][455]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.10-14.11.16:338][455]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.10-14.11.16:338][455]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.10-14.11.16:339][455]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=3
[2023.02.10-14.11.16:339][455]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=3
[2023.02.10-14.11.16:341][455]LogInit: FAudioDevice initialized.
[2023.02.10-14.11.16:341][455]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=3
[2023.02.10-14.11.16:341][455]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=3
[2023.02.10-14.11.16:341][455]LogAudio: Display: Audio Device (ID: 3) registered with world 'Minimal_Default'.
[2023.02.10-14.11.16:397][455]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-14.11.16:397][455]LogLoad: Game class is 'PB_Gamemode_C'
[2023.02.10-14.11.16:401][455]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 60) at 2023.02.10-21.11.16
[2023.02.10-14.11.16:402][455]LogWorld: Bringing up level for play took: 0.004737
[2023.02.10-14.11.16:405][455]LogOnline: OSS: Created online subsystem instance for: :Context_7
[2023.02.10-14.11.16:409][455]PIE: Server logged in
[2023.02.10-14.11.16:411][455]PIE: Play in editor total start time 0.145 seconds.
[2023.02.10-14.11.16:541][455]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.02.10-14.11.55:394][204]LogBlueprintUserMessages: [BikePawnBP_C_1] 2
[2023.02.10-14.11.59:116][373]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-14.11.59:116][373]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.02.10-14.11.59:117][373]LogSlate: Window 'PhuketBike Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.02.10-14.11.59:141][373]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.02.10-14.11.59:142][373]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-14.11.59:154][373]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.10-14.11.59:160][373]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-14.11.59:207][373]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.02.10-14.11.59:210][373]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.02.10-14.11.59:220][373]LogUObjectHash: Compacting FUObjectHashTables data took   1.54ms
[2023.02.10-14.11.59:264][374]LogPlayLevel: Display: Destroying online subsystem :Context_7
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: ================================================
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Total job queries 278, among them cache hits 11 (3.96%)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Tracking 267 distinct input hashes that result in 140 distinct outputs (52.43%)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: RAM used: 0.57 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.07%
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Shaders Compiled: 218
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Jobs assigned 218, completed 218 (100.00%)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Average time worker was idle: 0.02 s
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Time job spent in pending queue: average 49.15 s, longest 84.59 s
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Job execution time: average 1.63 s, max 6.32 s
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Job life time (pending + execution): average 50.78 s, max 85.83
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 89.56 s
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Jobs were issued in 218 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Average processing rate: 2.43 jobs/sec
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Total thread time: 326.45 s
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Total thread preprocess time: 21.51 s
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Percentage time preprocessing: 6.59%
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Effective parallelization: 3.64 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   54 times, average 2.20 sec, max 6.15 sec, min 1.19 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   54 times, average 1.97 sec, max 5.46 sec, min 1.24 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled   54 times, average 1.12 sec, max 4.41 sec, min 0.70 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled   54 times, average 0.74 sec, max 3.51 sec, min 0.49 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    1 times, average 0.56 sec, max 0.56 sec, min 0.56 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 36.36% of total time (compiled   54 times, average 2.20 sec, max 6.15 sec, min 1.19 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 32.59% of total time (compiled   54 times, average 1.97 sec, max 5.46 sec, min 1.24 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                                 FLumenCardVS - 18.58% of total time (compiled   54 times, average 1.12 sec, max 4.41 sec, min 0.70 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 12.20% of total time (compiled   54 times, average 0.74 sec, max 3.51 sec, min 0.49 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display:                                                  FHitProxyVS - 0.17% of total time (compiled    1 times, average 0.56 sec, max 0.56 sec, min 0.56 sec)
[2023.02.10-14.12.12:003][952]LogShaderCompilers: Display: ================================================
[2023.02.10-14.12.43:052][770]BlueprintLog: New page: Compile BikePawnBP_NPC
[2023.02.10-14.12.43:128][770]LogUObjectHash: Compacting FUObjectHashTables data took   1.59ms
[2023.02.10-14.12.44:926][853]LogUObjectHash: Compacting FUObjectHashTables data took   1.86ms
[2023.02.10-14.12.44:930][853]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.10-14.12.45:044][853]LogUObjectHash: Compacting FUObjectHashTables data took   0.61ms
[2023.02.10-14.12.45:067][853]LogSavePackage: Moving output files for package: /Game/StarterContent/Maps/Minimal_Default
[2023.02.10-14.12.45:068][853]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/Minimal_Default2AD0A899426C04B1AC1189BFDADA4239.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/StarterContent/Maps/Minimal_Default.umap'
[2023.02.10-14.12.45:077][853]LogFileHelpers: Saving map 'Minimal_Default' took 0.071
[2023.02.10-14.12.45:077][853]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/PhuketBikeContent/BikePawnBP_NPC" FILE="C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/PhuketBikeContent/BikePawnBP_NPC.uasset" SILENT=true
[2023.02.10-14.12.45:086][853]LogSavePackage: Moving output files for package: /Game/PhuketBikeContent/BikePawnBP_NPC
[2023.02.10-14.12.45:086][853]LogSavePackage: Moving 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Saved/BikePawnBP_NPC41BF8322493F3E4485BFDF941DC9DE6C.tmp' to 'C:/Users/Assistant/Documents/GitHub/PhuketBike_UE/PhuketBike/Content/PhuketBikeContent/BikePawnBP_NPC.uasset'
[2023.02.10-14.12.45:098][853]LogFileHelpers: InternalPromptForCheckoutAndSave took 168 ms (total: 704 ms)
[2023.02.10-14.12.45:107][853]AssetCheck: New page: Asset Save: multiple assets
[2023.02.10-14.12.45:107][853]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/PhuketBikeContent/BikePawnBP_NPC.BikePawnBP_NPC
[2023.02.10-14.12.45:107][853]LogContentValidation: Display: Validating /Script/Engine.World /Game/StarterContent/Maps/Minimal_Default.Minimal_Default
[2023.02.10-14.12.49:317][ 83]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2023.02.10-14.12.49:325][ 83]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.02.10-14.12.49:325][ 83]PIE: New page: PIE session: Minimal_Default (11 Feb 2023, 04:12:49)
[2023.02.10-14.12.49:325][ 83]LogPlayLevel: Creating play world package: /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.02.10-14.12.49:331][ 83]LogPlayLevel: PIE: StaticDuplicateObject took: (0.005687s)
[2023.02.10-14.12.49:331][ 83]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/Minimal_Default.Minimal_Default to /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default (0.005760s)
[2023.02.10-14.12.49:331][ 83]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.10-14.12.49:331][ 83]LogAIModule: Creating AISystem for world Minimal_Default
[2023.02.10-14.12.49:331][ 83]LogPlayLevel: PIE: World Init took: (0.001277s)
[2023.02.10-14.12.49:369][ 83]LogUObjectHash: Compacting FUObjectHashTables data took   1.26ms
[2023.02.10-14.12.49:369][ 83]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.02.10-14.12.49:369][ 83]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.02.10-14.12.49:369][ 83]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.02.10-14.12.49:369][ 83]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.02.10-14.12.49:369][ 83]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.02.10-14.12.49:370][ 83]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.02.10-14.12.49:370][ 83]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.02.10-14.12.49:370][ 83]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.02.10-14.12.49:370][ 83]LogAudio: Display: AudioDevice MaxSources: 32
[2023.02.10-14.12.49:371][ 83]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.02.10-14.12.49:371][ 83]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.02.10-14.12.49:371][ 83]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.02.10-14.12.49:373][ 83]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.02.10-14.12.49:394][ 83]LogAudioMixer: Display: Using Audio Hardware Device Panasonic-TV (NVIDIA High Definition Audio)
[2023.02.10-14.12.49:395][ 83]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.02.10-14.12.49:395][ 83]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.02.10-14.12.49:395][ 83]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.02.10-14.12.49:396][ 83]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.02.10-14.12.49:396][ 83]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.02.10-14.12.49:398][ 83]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.02.10-14.12.49:398][ 83]LogInit: FAudioDevice initialized.
[2023.02.10-14.12.49:398][ 83]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.02.10-14.12.49:398][ 83]LogAudio: Display: Audio Device (ID: 4) registered with world 'Minimal_Default'.
[2023.02.10-14.12.49:452][ 83]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-14.12.49:452][ 83]LogLoad: Game class is 'PB_Gamemode_C'
[2023.02.10-14.12.49:455][ 83]LogWorld: Bringing World /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default.Minimal_Default up for play (max tick rate 60) at 2023.02.10-21.12.49
[2023.02.10-14.12.49:456][ 83]LogWorld: Bringing up level for play took: 0.003282
[2023.02.10-14.12.49:460][ 83]LogOnline: OSS: Created online subsystem instance for: :Context_8
[2023.02.10-14.12.50:308][ 83]PIE: Server logged in
[2023.02.10-14.12.50:310][ 83]PIE: Play in editor total start time 0.986 seconds.
[2023.02.10-14.12.50:333][ 83]LogViewport: Scene viewport resized to 1280x720, mode Windowed.
[2023.02.10-14.13.35:799][104]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.10-14.13.35:799][104]LogWorld: BeginTearingDown for /Game/StarterContent/Maps/UEDPIE_0_Minimal_Default
[2023.02.10-14.13.35:800][104]LogSlate: Window 'PhuketBike Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.02.10-14.13.35:810][104]LogWorld: UWorld::CleanupWorld for Minimal_Default, bSessionEnded=true, bCleanupResources=true
[2023.02.10-14.13.35:811][104]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-14.13.35:825][104]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.02.10-14.13.35:830][104]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.10-14.13.35:892][104]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.10-14.13.35:893][104]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.02.10-14.13.35:895][104]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.02.10-14.13.35:904][104]LogUObjectHash: Compacting FUObjectHashTables data took   1.42ms
[2023.02.10-14.13.35:949][105]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2023.02.10-14.13.44:377][556]Launching UnrealBuildTool... [D:/Program Files/UE_5.1/Engine/Build/BatchFiles/Build.bat -Mode=QueryTargets -Output="D:/Program Files/UE_5.1/Engine/Intermediate/TargetInfo.json"]
[2023.02.10-14.13.44:599][556]Launching UnrealBuildTool... [D:/Program Files/UE_5.1/Engine/Build/BatchFiles/Build.bat -Mode=QueryTargets -Output="D:/Program Files/UE_5.1/Engine/Intermediate/TargetInfo.json"]
[2023.02.10-14.13.44:713][556]LogDesktopPlatform: Warning: Unable to read target info for engine
[2023.02.10-14.15.17:964][449]LogSlate: Window 'Project Settings' being destroyed
